Tray,ID,POS,plant id,Density,Final_Density,age_number,age,F_LF,yield,flower_number_1,D2Flowering,flower_node,pollen_avg,ff_height,ff_node,,auxnode,main_node_number,total_node_number,prop_early_growth,lowervolume,midrvolume,upvolume,Huber_Volume,Smalian_Volume,Newton_Volume,final_height,veg_weight,repro_weight,total_weight,leaf_area,flower_area,corolla,petal
10,SJER,B9,blue,HIGH,7,30,3.L,,0.00042,2,31,,,5,3,0,0,4,4,69.27710843,0.002890263,0.000502654,7.60E-05,0.001979202,0.004257758,0.00273872,6.3,0.003,0.001,0.004,0.5838,,,
10,SJER,B9,grey,HIGH,7,30,3.L,,0.00042,2,31,,,7.5,3,0,0,3,3,,,,,0,,,7.5,0.004,0.001,0.005,0.55131,,,
10,SJER,B9,red,HIGH,7,30,3.L,,0.00042,1,31,,,5.1,3,,-3,3,,,,,,0,,,5.1,0.003,0.001,0.004,0.766104,,,
10,SJER,B9,none,HIGH,7,30,3.L,LF,0,1,31,,,3.2,3,0,0,3,3,,,,,0,,,3.2,0.001,0,0.001,0.361928,,,
10,SJER,C6,none,LOW,1,30,3.L,,0.01092,8,35,,,15,4,0,0,7,7,71.51202415,0.065186814,0.013969865,0.002128741,0.102911341,0.127619436,0.111147373,22.1,0.0523,0.026,0.0783,,,,
10,SJER,C7,none,Interrmediate,2,30,3.L,F,0.01512,12,35,,,15,3,0,0,8,8,81.99811499,0.099077895,0.00822641,0.001508592,0.082264105,0.20238594,0.122304717,22,0.071,0.036,0.107,4.3253,,,
10,SJER,C7,red,Interrmediate,2,30,3.L,LF,0.0147,14,35,,,14.3,3,0,0,9,9,80.2754651,0.087102154,0.0076321,0.001764945,0.081298459,0.221025975,0.127874298,24.5,0.079,0.035,0.114,4.795542,,,
10,SJER,D7,none,LOW,1,30,3.L,,0.0168,13,31,,,13,2,0,0,9,9,71.69728141,0.091200515,0.015195164,0.006721667,0.142638475,0.204347156,0.163208035,29.1,0.076,0.04,0.116,5.1816,,,
11,BS,A1,none,LOW,1,30,3.L,,0.01848,15,29,5,14,16.5,3,0,0,10,10,74.08855092,0.113809988,0.019860739,0.003214711,0.172504707,0.275076364,0.206695259,30.4,0.1,0.044,0.144,4.137858,4.705839,20.69,22.67
11,BS,A2,blue,Interrmediate,2,30,3.L,F,0.02688,18,27,5,40.5,16.5,3,1.609437912,4,8,12,70.87952396,0.255420456,0.048384413,0.0068899,0.324175567,0.499826576,0.382725903,33.5,0.216,0.064,0.28,11.126896,5.484873,24.685,22.22
11,BS,A2,none,Interrmediate,2,30,3.L,LF,0.00042,4,27,5,1.5,8.4,3,0,0,4,4,61.9047619,0.013278323,0.004398226,0.001608494,0.016964586,0.019217695,0.017715622,13.5,0.004,0.001,0.005,2.013312,,,
11,BS,A7,tan,HIGH,5,30,3.L,F,0.02562,26,23,6,29.5,16.3,3,1.945910149,6,10,16,78.57730571,0.315172948,0.038328498,0.004276489,0.30662798,0.570913611,0.394723191,36.8,0.236,0.061,0.297,9.157564,5.614134,23.43,23.945
11,BS,A7,red,HIGH,5,30,3.L,,0.02436,20,25,6,12,20.1,3,1.609437912,4,9,13,86.75958188,0.535649734,0.032169882,0.005387827,0.455525523,0.930026643,0.613692563,35.4,0.241,0.058,0.299,8.64501,5.331008,23.845,22.37
11,BS,A7,brown,HIGH,5,30,3.L,,0.02142,12,25,5,10.5,18.3,3,0,0,9,9,81.17131295,0.188288998,0.019085159,0.003318304,0.194032452,0.380650949,0.256238618,30.5,0.125,0.051,0.176,8.483904,4.841425,21.145,22.9
11,BS,A7,lightblue,HIGH,5,30,3.L,,0.01302,10,27,4,11.5,19.2,3,0,0,8,8,73.82039574,0.149319773,0.026751032,0.003750509,0.170017667,0.251679608,0.197238314,28.6,0.08,0.031,0.111,4.78375,4.180672,20.755,20.145
11,BS,A7,blue,HIGH,5,30,3.L,LF,0.00588,4,25,5,7,10.3,4,0,0,6,6,65.45153273,0.024508329,0.006945584,0.000744321,0.029008028,0.038866966,0.032294341,14.2,0.025,0.014,0.039,2.36799,2.8784595,17.2,16.725
11,BS,B4,brown,Interrmediate,3,30,3.L,F,0.01428,12,25,4,11,14,3,1.098612289,2,9,11,83.57121166,0.172913114,0.013695369,0.001134114,0.113539026,0.272937726,0.166671926,25.7,0.08,0.034,0.114,6.827765,3.4709055,18.995,18.215
11,BS,B4,red,Interrmediate,3,30,3.L,,0.01302,12,25,4,7,12.3,3,0,0,9,9,77.95035363,0.128909805,0.01197417,0.003963116,0.087240384,0.247141031,0.140540599,25.5,0.082,0.031,0.113,6.692921,3.706985,19.3,19.175
11,BS,B4,lightblue,Interrmediate,3,30,3.L,LF,0,1,31,4,3,7,3,0,0,3,3,,,,,0,,,7,0.002,0,0.002,1.556984,,,
11,BS,B5,red,Interrmediate,2,30,3.L,F,0.03066,16,33,5,10,13.5,3,1.386294361,3,9,12,78.58058004,0.292494595,0.029209483,0.00822641,0.253375281,0.565648817,0.35746646,37.3,0.201,0.073,0.274,9.37805,6.05733,24.5,24.81
11,BS,B5,lightblue,Interrmediate,2,30,3.L,LF,0.00756,10,33,3,5.5,13.2,3,0,0,7,7,72.89484709,0.068329583,0.013151088,0.001346957,0.076568559,0.115490739,0.089542619,26.2,0.059,0.018,0.077,4.566275,3.419318,18.86,18.13
11,BS,C6,none,LOW,1,30,3.L,,0.01428,10,33,6,16,12.4,3,0,0,7,7,77.90298873,0.079422537,0.013762677,0.000690207,0.105370499,0.114606774,0.108449258,24.5,0.055,0.034,0.089,5.45832,,,
11,BS,D6,red,LOW,1,30,3.L,,0.01596,15,31,4,8.5,10.5,3,0.693147181,1,9,10,69.65967325,0.55959509,0.104619659,0.048628986,0.700951718,1.042729221,0.814877552,40.2,0.29,0.038,0.328,12.43763,6.4277635,25.905,24.83
11,BS,D7,none,LOW,1,30,3.L,,0.02856,22,31,5,11.5,17.8,3,1.386294361,3,11,14,84.06691387,0.629810255,0.042546318,0.005790579,0.422013476,1.109669749,0.651232234,36.7,0.213,0.068,0.281,15.756416,4.792215,21.575,22.25
11,IS,A6,none,LOW,1,30,3.L,,0.01722,10,33,4,22.5,6.3,3,0,0,8,8,76.14213198,0.042764894,0.005464403,0.000494172,0.033974332,0.070666611,0.046205092,14.3,0.043,0.041,0.084,5.173078,3.527065,18.3,19.23
11,IS,B7,lightblue,Interrmediate,4,30,3.L,F,0.00462,5,29,4,6,4,3,0,0,5,5,66.76356589,0.005736072,0.00203308,0.000138544,0.00900364,0.00791288,0.008640053,6.2,0.016,0.011,0.027,0.943796,,,
11,IS,B7,brown,Interrmediate,4,30,3.L,,0.00378,4,33,,,4.5,3,0,0,4,4,44.96402878,0.003926988,0.003448209,0.00152053,0.013053935,0.009232662,0.011780177,5.3,0.015,0.009,0.024,1.065768,,,
11,IS,B7,none,Interrmediate,4,30,3.L,,0.00084,2,27,,,3.6,3,0,0,3,3,,,,,0,,,3.6,0.005,0.002,0.007,0.21684,,,
11,IS,B7,red,Interrmediate,4,30,3.L,LF,0.00042,1,27,3,5,3.2,3,0,0,3,3,,,,,0,,,3.2,0.003,0.001,0.004,0.172865,,,
11,IS,C4,blue,HIGH,7,30,3.L,F,0.00546,4,33,,,5.2,3,0,0,4,4,53.64656381,0.006128457,0.00437435,0.001246897,0.019684575,0.012341736,0.017236962,7.2,0.012,0.013,0.025,2.353637,,,
11,IS,C4,brown,HIGH,7,30,3.L,,0.00504,8,29,4,5,4.3,3,0,0,6,6,68.83116883,0.005515454,0.00119459,0.00034636,0.008601045,0.009189151,0.00879708,7.2,0.017,0.012,0.029,3.01154,2.661899,16.47,16.1
11,IS,C4,red,HIGH,7,30,3.L,,0.00126,4,33,4,4,5,3,0,0,4,4,45.20547945,0.003193112,0.002640506,0.000706858,0.007921519,0.006682162,0.0075084,6,0.006,0.003,0.009,1.18402,,,
11,IS,C4,grey,HIGH,7,30,3.L,,0.00084,4,33,,,4,3,0,0,4,4,70.29177719,0.006618545,0.001346957,0.00037165,0.006253728,0.008895608,0.007134355,6.5,0.005,0.002,0.007,1.445796,,,
11,IS,C4,lightblue,HIGH,7,30,3.L,,0.00084,4,33,4,4,5,3,0,0,4,4,59.25925926,0.003518581,0.001272344,0.000415475,0.004594575,0.005434362,0.004874504,6.5,0.008,0.002,0.01,1.374915,2.588592,15.92,16.26
11,IS,C4,tan,HIGH,7,30,3.L,,0.00042,3,37,,,7.3,3,0,0,3,3,,,,,0,,,7.3,0.003,0.001,0.004,1.344672,,,
11,IS,C4,none,HIGH,7,30,3.L,LF,0.00042,1,37,3,3.5,4.3,3,0,0,3,3,,,,,0,,,4.3,0.002,0.001,0.003,1.767864,,,
11,IS,D3,red,Interrmediate,2,30,3.L,,0.00042,2,,,,5.5,3,0,0,3,3,,,,,0,,,5.5,0.004,0.001,0.005,1.5708,,,
11,IS,D3,none,Interrmediate,2,30,3.L,LF,0.00042,2,,,,3.5,3,0,0,3,3,,,,,0,,,3.5,0.003,0.001,0.004,1.496985,,,
11,IS,D4,grey,HIGH,5,30,3.L,F,0.01302,11,25,4,9.5,4.7,3,1.609437912,4,7,11,68.49315068,0.027488913,0.006433976,0.000855298,0.038603858,0.052255637,0.043154451,12,0.033,0.031,0.064,5.364078,3.659168,18.105,20.03
11,IS,D4,red,HIGH,5,30,3.L,,0.0063,6,27,4,4.5,6.3,3,0,0,5,5,73.01921558,0.015904456,0.002828609,0.000660519,0.015840211,0.020352791,0.017344404,8.4,0.012,0.015,0.027,2.395162,2.2956465,15.875,14.32
11,IS,D4,brown,HIGH,5,30,3.L,,0.00042,2,27,4,7,7.3,3,0,0,3,3,,,,,0,,,7.3,0.003,0.001,0.004,1.204992,,,
11,IS,D4,blue,HIGH,5,30,3.L,,0.00042,2,33,4,7,5.5,3,0,0,3,3,,,,,0,,,5.5,0.002,0.001,0.003,0.84216,2.068682,14.63,14.14
11,IS,D4,tan,HIGH,5,30,3.L,LF,0,2,27,3,5.5,6,3,0,0,3,3,,,,,0,,,6,0.001,0,0.001,0.765,,,
11,IS,D5,lightblue,Interrmediate,3,30,3.L,F,0.0042,4,,,,5.3,3,0,0,4,4,46.22157007,0.006234485,0.00394081,0.001701171,0.015516941,0.013391774,0.014808552,6.3,0.01,0.01,0.02,1.77144,,,
11,IS,D5,red,Interrmediate,3,30,3.L,,0.00168,3,,,,5.2,3,0,0,4,4,39.81900452,0.003041059,0.002269799,0.001206371,0.005901477,0.007555524,0.006452826,6.5,0.007,0.004,0.011,1.28649,,,
11,IS,D5,none,Interrmediate,3,30,3.L,LF,0.00042,1,,,,3.5,3,0,0,3,3,,,,,0,,,3.5,0.002,0.001,0.003,0.62805,,,
11,MB,A4,red,Interrmediate,4,30,3.L,F,0.01386,9,21,4,8.5,11,3,0,0,8,8,76.96314103,0.068195437,0.010752092,0.00159043,0.091177738,0.123163209,0.101839562,21.2,0.068,0.033,0.101,4.42538,5.176317,22.51,22.91
11,MB,A4,brown,Interrmediate,4,30,3.L,,0.00882,6,23,4,5,10.4,3,0,0,5,5,60.9375,0.020069105,0.004985703,0.002261945,0.024429946,0.044357209,0.031072367,14.7,0.032,0.021,0.053,3.772964,4.718593,20.33,23.21
11,MB,A4,none,Interrmediate,4,30,3.L,,0.00588,1,23,,,6.5,3,0,0,3,3,,,,,0,,,6.5,0.022,0.014,0.036,0.878004,,,
11,MB,A4,lightblue,Interrmediate,4,30,3.L,LF,0.00042,5,23,4,3,7.8,2,0,0,4,4,51.03137459,0.014798146,0.006601266,0.001886917,0.020199874,0.030383927,0.023594558,15.3,0.002,0.001,0.003,3.521232,4.87084,22.1,22.04
11,MB,A9,none,LOW,1,30,3.L,,0.0315,14,27,4,9,10.3,3,0,0,10,10,70.15327607,0.077854098,0.019942813,0.003017183,0.168184392,0.16454808,0.166972288,25.3,0.127,0.075,0.202,9.378605,7.990442,26.71,29.92
11,MB,C2,brown,HIGH,5,30,3.L,F,0.03528,23,21,5,4,10.3,3,2.197224577,8,10,18,79.41879361,0.087436105,0.009106134,0.001633627,0.112440962,0.218101116,0.147661013,28.4,0.16,0.084,0.244,8.390564,6.861074,26.62,25.82
11,MB,C2,lightblue,HIGH,5,30,3.L,,0.02436,12,25,6,16.5,14,3,0,0,8,8,85.03887038,0.11282078,0.007184502,0.001963494,0.073555617,0.172710481,0.106607239,21.5,0.096,0.058,0.154,10.919766,6.926402,26.075,26.56
11,MB,C2,tan,HIGH,5,30,3.L,,0.00042,2,25,5,4,11.3,3,0,0,3,3,,,,,0,,,11.3,0.003,0.001,0.004,0.874348,,,
11,MB,C2,none,HIGH,5,30,3.L,,0.00042,1,27,4,11,6,3,0,0,3,3,,,,,0,,,6,0.001,0.001,0.002,0.622775,,,
11,MB,C2,red,HIGH,5,30,3.L,LF,0,1,27,4,9,9,3,0,0,3,3,,,,,0,,,9,0.002,0,0.002,0.433575,2.959513,18.19,16.27
11,MB,C3,none,LOW,1,30,3.L,,0.0189,12,29,5,15,10.2,3,0,0,9,9,81.29420372,0.098174688,0.010585902,0.001314049,0.102194666,0.16900364,0.124464324,25.1,0.076,0.045,0.121,6.196639,7.3234565,25.57,28.595
11,MB,D2,red,Interrmediate,4,30,3.L,F,0.02184,11,27,5,6,13.1,3,0,0,8,8,80.15558381,0.118670107,0.009975177,0.002451461,0.075437273,0.211752748,0.120875764,24.2,0.078,0.052,0.13,6.653731,6.789929,24.55,27.515
11,MB,D2,blue,Interrmediate,4,30,3.L,,0.01932,10,27,4,4,10.2,3,0,0,7,7,76.81142592,0.054551747,0.006034366,0.001111887,0.040166249,0.101327352,0.060553283,21.3,0.051,0.046,0.097,4.9276,5.62766,21.825,25.79
11,MB,D2,brown,Interrmediate,4,30,3.L,,0.00042,2,27,4,5,6,3,0,0,3,3,,,,,0,,,6,0.004,0.001,0.005,0.727324,2.363595,15.81,14.95
11,MB,D2,lightblue,Interrmediate,4,30,3.L,LF,0.00042,1,27,3,4,5.3,3,0,0,3,3,,,,,0,,,5.3,0.001,0.001,0.002,0.476766,,,
11,MB,D9,red,Interrmediate,2,30,3.L,F,0.03612,20,29,5,22,8.4,3,1.386294361,3,10,13,79.22016167,0.115407251,0.014308529,0.003019068,0.148288389,0.227894237,0.174823672,22.8,0.145,0.086,0.231,10.95926,7.4877335,25.54,29.315
11,MB,D9,none,Interrmediate,2,30,3.L,LF,0.01974,10,29,4,7.5,11,3,0,0,7,7,68.36882865,0.050143703,0.011641554,0.002868036,0.071711975,0.094208901,0.079210951,15.4,0.064,0.047,0.111,5.361375,4.076095,19.97,20.35
11,SJER,A5,none,LOW,1,30,3.L,,0.02814,14,29,6,7,14.7,3,1.098612289,2,9,11,76.37558685,0.212095652,0.03870753,0.003440669,0.345464709,0.463087016,0.384672145,35.7,0.139,0.067,0.206,15.164736,5.564971,23.3,23.88
11,SJER,A8,brown,HIGH,5,30,3.L,F,0.0231,13,21,6,18,13.5,3,1.386294361,3,8,11,77.43003164,0.242385607,0.029147044,0.002868036,0.202641351,0.463774868,0.289685857,29.2,0.12,0.055,0.175,12.779046,5.7950115,22.04,26.265
11,SJER,A8,lightblue,HIGH,5,30,3.L,,0.00672,7,21,4,4,11,3,0,0,5,5,69.0400658,0.052149452,0.008077813,0.003064228,0.037062908,0.094158165,0.05609466,15.6,0.03,0.016,0.046,5.056,4.43905,19.25,23.06
11,SJER,A8,red,HIGH,5,30,3.L,,0.00126,3,23,,,10,3,0,0,4,4,42.66666667,0.008494859,0.008931148,0.002513272,0.03164178,0.020958175,0.028080579,12.4,0.01,0.003,0.013,1.954148,,,
11,SJER,A8,blue,HIGH,5,30,3.L,,0.00042,1,27,3,4,8.5,3,0,0,3,3,,,,,0,,,8.5,0.003,0.001,0.004,1.579648,,,
11,SJER,A8,grey,HIGH,5,30,3.L,LF,0.00042,1,27,3,2.5,6.5,3,0,0,3,3,,,,,0,,,6.5,0.005,0.001,0.006,1.15299,,,
11,SJER,B1,red,HIGH,5,30,3.L,F,0.09702,72,19,5,15,18.2,3,3.465735903,31,11,42,78.393785,0.541905425,0.0567057,0.003186515,0.31896956,0.902091861,0.51334366,45,0.739,0.231,0.97,15.277482,4.769154,21.64,21.96
11,SJER,B1,blue,HIGH,5,30,3.L,,0.03192,25,25,9,9,17.4,3,2.302585093,9,8,17,86.00223964,0.277947777,0.008443023,0.003337939,0.061261005,0.48229564,0.201605883,31.2,0.209,0.076,0.285,12.425818,6.4279692,23.619,27.21
11,SJER,B1,grey,HIGH,5,30,3.L,,0.01722,12,25,6,17.5,14.3,3,0,0,9,9,79.5826087,0.116804316,0.010566738,0.002703731,0.087552972,0.215522891,0.130209612,29,0.094,0.041,0.135,5.453604,7.227593,24.635,29.35
11,SJER,B1,tan,HIGH,5,30,3.L,,0.01512,11,27,5,12.5,11.3,3,0.693147181,1,8,9,71.46471035,0.075215555,0.01542395,0.002513272,0.133371805,0.165895037,0.144212883,29.4,0.079,0.036,0.115,6.321268,6.622384,24.665,26.855
11,SJER,B1,brown,HIGH,5,30,3.L,LF,0.00378,4,27,6,5,12.1,3,0,0,5,5,72.12041885,0.01505984,0.002179007,0.001197417,0.014072752,0.027104657,0.018416721,15.5,0.016,0.009,0.025,2.17602,4.58065,20.5,22.34
11,SJER,B3,lightblue,Interrmediate,3,30,3.L,F,0.01554,10,31,5,15,20.1,3,0,0,7,7,80.67831449,0.19359263,0.021773968,0.0021783,0.194721482,0.325699395,0.238380786,31.3,0.104,0.037,0.141,10.693467,4.623125,21.05,21.765
11,SJER,B3,red,Interrmediate,3,30,3.L,,0.00924,8,31,4,11,14.3,3,0,0,7,7,79.6695732,0.084533904,0.00804247,0.00198038,0.074634125,0.155399692,0.101555981,23.2,0.054,0.022,0.076,9.16596,4.47645,20.08,22.275
11,SJER,B3,none,Interrmediate,3,30,3.L,LF,0.00798,6,31,4,12,15.2,3,0,0,5,5,65.64159467,0.065697087,0.015865422,0.004561589,0.078621981,0.106285919,0.087843294,22.3,0.035,0.019,0.054,4.86196,4.059898,20.54,19.75
11,SJER,B6,none,LOW,1,30,3.L,,0.01302,10,29,5,17,14.2,3,0,0,7,7,79.04191617,0.088950979,0.010293498,0.002128741,0.11469898,0.177901959,0.135766639,23.4,0.062,0.031,0.093,5.413808,,,
11,SJER,B8,tan,Interrmediate,4,30,3.L,F,0.00336,6,27,5,10,8.4,3,0,0,5,5,54.67111535,0.011170552,0.005428668,0.001197417,0.024609959,0.026345688,0.025188536,13.6,0.015,0.008,0.023,1.425348,,,
11,SJER,B8,none,Interrmediate,4,30,3.L,,0.00084,3,27,,,8,3,0,0,5,5,71.7791411,0.029267445,0.005911216,0.00079388,0.025368968,0.039335652,0.030024529,10.3,0.008,0.002,0.01,1.64405,,,
11,SJER,B8,red,Interrmediate,4,30,3.L,,0.00084,3,31,,,8,3,0,0,4,4,52.31143552,0.008443023,0.004561589,0.001608494,0.014140925,0.012869995,0.013717281,9.3,0.004,0.002,0.006,0.852472,,,
11,SJER,B8,brown,Interrmediate,4,30,3.L,LF,0.00042,2,29,4,5,5.5,3,0,0,3,3,,,,,0,,,5.5,0.002,0.001,0.003,0.369404,,,
11,SJER,B9,none,LOW,1,30,3.L,,0.00588,6,31,6,14,8,3,0,0,6,6,59.53520164,0.022916721,0.009428697,0.001361879,0.030926126,0.036355265,0.032735839,16.4,0.025,0.014,0.039,1.479168,,,
12,BS,A2,red,Interrmediate,3,30,3.L,F,0.01974,18,29,7,2,13,3,1.098612289,2,11,13,78.68852459,0.076046584,0.010034553,0.001474348,0.115636273,0.157498352,0.1295903,24.2,0.109,0.047,0.156,3.621838,5.434029,23.86,22.77
12,BS,A2,none,Interrmediate,3,30,3.L,,0.01344,10,35,6,8.5,15.1,4,0,0,9,9,84.51066016,0.109301414,0.007169658,0.001130972,0.068579339,0.185582361,0.107580346,22,0.078,0.032,0.11,2.77062,5.209836,22.84,22.81
12,BS,A2,tan,Interrmediate,3,30,3.L,LF,0.00294,6,33,4,6.5,7.2,3,0,0,6,6,56.60292463,0.014622845,0.00653702,0.00062981,0.025126672,0.029971358,0.026741568,12.3,0.018,0.007,0.025,1.26582,3.667156,20.805,17.635
12,BS,A3,tan,Interrmediate,4,30,3.L,F,0.02352,19,29,7,12,9.6,3,1.609437912,4,10,14,85.01651312,0.112168272,0.006346169,0.001505293,0.086730975,0.21914593,0.130869293,24.6,0.108,0.056,0.164,3.737955,6.16758,24.76,24.9
12,BS,A3,blue,Interrmediate,4,30,3.L,,0.00504,8,31,6,2,7.4,3,0,0,7,7,73.6168267,0.039831434,0.004989238,0.0016286,0.040389066,0.082253502,0.054343878,17,0.04,0.012,0.052,2.505299,3.905461,19.655,19.745
12,BS,A3,grey,Interrmediate,4,30,3.L,,0.00294,6,33,5,9.5,8.7,3,0,0,5,5,62.65169903,0.00956889,0.002991422,0.000981197,0.020607574,0.021630161,0.020948436,12.4,0.023,0.007,0.03,1.816879,3.387588,18.23,18.6
12,BS,A3,none,Interrmediate,4,30,3.L,LF,0.00168,4,33,4,1,7,3,0,0,4,4,40,0.006340985,0.0043566,0.002381639,0.014522,0.018880956,0.015974985,10,0.014,0.004,0.018,0.86621,3.6512345,19.565,18.655
12,BS,A5,brown,Interrmediate,2,30,3.L,F,0.01428,12,33,5,2.5,9.4,3,0,0,9,9,77.79232928,0.03233026,0.003448209,0.000981197,0.037930301,0.065083849,0.046981484,15.4,0.056,0.034,0.09,2.41535,4.770961,20.91,22.78
12,BS,A5,none,Interrmediate,2,30,3.L,LF,0.00714,9,31,6,3.5,8,3,0,0,7,7,73.94957983,0.021895626,0.002493794,0.000678583,0.018703456,0.044107924,0.027171612,13.5,0.035,0.017,0.052,0.801855,4.3313455,20.61,20.975
12,BS,B3,red,Interrmediate,3,30,3.L,F,0.01428,13,35,7,18.5,13,3,0,0,9,9,77.65830346,0.086275915,0.010293891,0.001791884,0.095020531,0.173613688,0.12121825,24,0.094,0.034,0.128,3.12797,5.003336,22.385,22.34
12,BS,B3,white,Interrmediate,3,30,3.L,,0.01386,13,29,6,12,12,3,0,0,9,9,84.95821727,0.06335998,0.003394331,0.000678583,0.040543397,0.116522162,0.065869652,21.5,0.059,0.033,0.092,1.960462,4.222979,21.29,19.825
12,BS,B3,none,Interrmediate,3,30,3.L,LF,0.00168,5,31,5,9.5,7.5,3,0,0,5,5,64.19753086,0.00722063,0.001539536,0.000862052,0.008296389,0.013286412,0.00995973,9.7,0.014,0.004,0.018,0.6204,2.430349,16.72,14.545
12,BS,B8,tan,HIGH,5,30,3.L,F,0.02436,20,29,7,,12,3,1.791759469,5,9,14,66.12650288,0.02285114,0.003529891,0.000985203,0.046991668,0.117178048,0.070387128,21.3,0.0989,0.058,0.1569,3.351374,4.9291935,22.355,22.05
12,BS,B8,red,HIGH,5,30,3.L,,0.02226,21,25,8,,11,4,1.791759469,5,10,15,79.03898014,0.062796614,0.004987588,0.002150261,0.070761409,0.150624279,0.097382365,22.7,0.1,0.053,0.153,2.965816,5.7403665,23.895,24.02
12,BS,B8,lightblue,HIGH,5,30,3.L,,0.00798,9,33,5,,8.3,4,0,0,8,8,77.73205304,0.022697988,0.003529891,0.000138544,0.031327778,0.041381887,0.034679148,14.2,0.035,0.019,0.054,1.435188,3.9483165,21.255,18.455
12,BS,B8,brown,HIGH,5,30,3.L,,0.0063,8,33,6,,9.2,4,0,0,7,7,67.32283465,0.016331241,0.002714334,0.001814582,0.026419515,0.041395161,0.031411397,14.6,0.035,0.015,0.05,1.592892,4.347118,20.45,21.275
12,BS,B8,none,HIGH,5,30,3.L,LF,0.00042,2,35,5,,5.6,3,0,0,3,3,,,,,0,,,5.6,0.003,0.001,0.004,0.247632,2.778928,16.645,16.695
12,BS,C7,none,Interrmediate,3,30,3.L,F,0.03486,18,33,6,,15.2,3,1.386294361,3,10,13,80.18103859,0.197744869,0.015843038,0.004226695,0.169520511,0.489262312,0.276101111,32.1,0.176,0.083,0.259,5.925402,6.0616955,24.835,24.395
12,BS,C7,lightblue,Interrmediate,3,30,3.L,,0.00462,9,33,5,,9.2,3,0,0,8,8,60.75949367,0.014597084,0.003122898,0.001505293,0.024462697,0.050459158,0.033128184,14.1,0.034,0.011,0.045,2.382828,3.391011,19.035,17.815
12,BS,C7,red,Interrmediate,3,30,3.L,LF,0.0042,7,31,5,,8.2,3,0,0,7,7,64.15478615,0.013854412,0.002721874,0.001207627,0.013722779,0.027849449,0.018431669,12.1,0.029,0.01,0.039,1.455058,3.010224,18.29,16.41
12,BS,D7,none,Interrmediate,4,30,3.L,F,0.01344,10,,6,9,8.1,3,0,0,8,8,77.62562515,0.062976078,0.005939569,0.001425025,0.040626649,0.110296316,0.063849872,17.1,0.046,0.032,0.078,1.644408,4.225224,20.96,20.145
12,BS,D7,lightblue,Interrmediate,4,30,3.L,,0.01008,10,35,6,5,11,3,0,0,8,8,73.41373886,0.027708824,0.004459801,0.001111887,0.038226867,0.057573564,0.044675766,18,0.047,0.024,0.071,1.848957,4.987458,22.455,22.19
12,BS,D7,red,Interrmediate,4,30,3.L,,0.00546,6,35,5,5.5,9,4,0,0,6,6,58.83347422,0.009511478,0.002867015,0.000865901,0.016724254,0.020919062,0.018122524,14,0.02,0.013,0.033,1.053504,3.665094,19.14,19.15
12,BS,D7,tan,Interrmediate,4,30,3.L,LF,0.00294,6,,4,4.5,8.1,3,0,0,6,6,70.94017094,0.018396051,0.002703731,0.000706308,0.019562288,0.035830384,0.024984987,12.3,0.024,0.007,0.031,1.4124,4.149765,20.67,20.095
12,IS,A4,tan,Interrmediate,4,30,3.L,F,0.00798,5,37,5,4,3.4,3,0,0,5,5,59.1607565,0.006053608,0.001672583,0.000373928,0.00821086,0.013694662,0.010038794,5.4,0.016,0.019,0.035,0.23088,1.77282,12.6,14.07
12,IS,A4,red,Interrmediate,4,30,3.L,,0.0042,6,33,5,5,4.5,3,0,0,5,5,79.24528302,0.008550151,0.000588106,9.24E-05,0.002714334,0.012676316,0.006034994,6,0.014,0.01,0.024,1.080558,2.6553485,16.105,16.295
12,IS,A4,none,Interrmediate,4,30,3.L,,0.00084,3,37,5,11,4.5,3,0,0,4,4,72.46376812,0.002552542,0.000373928,3.14E-05,0.002035829,0.005002982,0.00302488,4.9,0.004,0.002,0.006,1.08733,3.17698,17.47,18.185
12,IS,A4,black,Interrmediate,4,30,3.L,LF,0,2,35,4,3.5,3.2,3,0,0,3,3,,,,,0,,,3.2,0.001,0,0.001,0.201872,1.848058,13.73,13.46
12,IS,A7,none,LOW,1,30,3.L,,0.01512,15,33,6,14.5,4.7,3,1.386294361,3,8,11,69.23861319,0.015518591,0.003110174,0.000673478,0.028557053,0.042177181,0.033097096,10.1,0.034,0.036,0.07,2.824065,5.074543,21.485,23.63
12,IS,B6,tan,Interrmediate,4,30,3.L,F,0.0105,8,29,4,,5.8,3,1.098612289,2,7,9,78.07822308,0.009778906,0.000643398,0.000342119,0.007157799,0.022413556,0.012243051,8.9,0.017,0.025,0.042,0.863136,3.297493,17.425,18.865
12,IS,B6,red,Interrmediate,4,30,3.L,,0.00168,4,33,5,,4.5,3,0,0,4,4,70.6234414,0.006561525,0.001247525,0.000255176,0.006804684,0.009052492,0.007553953,6,0.005,0.004,0.009,0.61275,2.472694,16.06,15.365
12,IS,B6,lightblue,Interrmediate,4,30,3.L,,0.00168,4,33,5,,4.5,3,0,0,5,5,75.51919446,0.005654862,0.000540118,0.000106029,0.002285114,0.0082614,0.004277209,5.5,0.007,0.004,0.011,0.599784,2.40396,15.41,15.6
12,IS,B6,brown,Interrmediate,4,30,3.L,LF,0.00042,2,39,4,,3.3,3,0,0,3,3,,,,,0,,,3.3,0.004,0.001,0.005,0.298809,2.163303,14.13,15.31
